Transaction ID,Order ID,Customer ID,Product Name,Sub-Category,Category,Discount,Order Date,Order Day,Order Month,Order Weekday,Order Year,Quantity,Segment,State,Profit CLP,Sales CLP
15370-155999-12475,155999,15370,GE DSL Phone Line Filter,Phones,Technology,0.2,2017-08-07,7,8,Monday,2017,5,Consumer,California,14014,124569
18880-125563-22142,125563,18880,Executive Impressions Supervisor Wall Clock,Furnishings,Furniture,0.2,2015-04-11,11,4,Saturday,2015,2,Consumer,Florida,7868,52457
12220-155474-9833,155474,12220,Logitech Mobile Speakerphone P710e - speaker phone,Phones,Technology,0.2,2016-07-08,8,7,Friday,2016,1,Consumer,Washington,7358,84093
20515-103135-19586,103135,20515,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders,Office Supplies,0,2015-07-24,24,7,Friday,2015,6,Home Office,Kentucky,32262,70134
19285-154186-10828,154186,19285,Acme Value Line Scissors,Supplies,Office Supplies,0.2,2014-12-13,13,12,Saturday,2014,1,Consumer,Texas,284,2274
15610-146353-14830,146353,15610,Avery Metallic Poly Binders,Binders,Office Supplies,0,2014-10-14,14,10,Tuesday,2014,4,Corporate,New Hampshire,8567,17849
10120-151211-19289,151211,10120,Logitech Desktop MK120 Mouse and keyboard Combo,Accessories,Technology,0,2017-08-17,17,8,Thursday,2017,6,Home Office,Kentucky,7644,76442
19915-112809-4655,112809,19915,Safco Steel Mobile File Cart,Storage,Office Supplies,0.2,2017-08-18,18,8,Friday,2017,3,Consumer,Texas,9737,155800
11245-104220-2445,104220,11245,GBC Instant Report Kit,Binders,Office Supplies,0,2017-01-30,30,1,Monday,2017,5,Corporate,Iowa,12596,25193
14920-110744-474,110744,14920,Safco Industrial Wire Shelving,Storage,Office Supplies,0,2015-09-07,7,9,Monday,2015,7,Consumer,California,15698,523265
20995-114468-9306,114468,20995,Acme Tagit Stainless Steel Antibacterial Scissors,Supplies,Office Supplies,0.2,2015-08-23,23,8,Sunday,2015,4,Consumer,Illinois,2159,24671
21040-121377-22105,121377,21040,Wilson Electronics DB Pro Signal Booster,Phones,Technology,0.2,2016-05-28,28,5,Saturday,2016,1,Home Office,Illinois,19515,223034
15940-124016-18070,124016,15940,"Eldon 400 Class Desk Accessories, Black Carbon",Furnishings,Furniture,0.2,2016-09-23,23,9,Friday,2016,4,Home Office,Ohio,5996,21805
14410-163006-15512,163006,14410,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs,Furniture,0.3,2017-06-30,30,6,Friday,2017,3,Home Office,Illinois,-139277,443154
20230-126452-20706,126452,20230,Motorola HK250 Universal Bluetooth Headset,Phones,Technology,0.2,2016-08-21,21,8,Sunday,2016,5,Corporate,California,-16113,71614
15925-169397-730,169397,15925,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Art,Office Supplies,0.2,2015-12-24,24,12,Thursday,2015,2,Consumer,Ohio,2116,21157
20245-111717-26926,111717,20245,Hon Comfortask Task/Swivel Chairs,Chairs,Furniture,0.3,2017-10-10,10,10,Tuesday,2017,3,Consumer,Illinois,-37280,186400
17560-110324-28059,110324,17560,Xerox 207,Paper,Office Supplies,0,2015-12-01,1,12,Tuesday,2015,3,Home Office,Michigan,7267,15139
17710-143637-23654,143637,17710,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furnishings,Furniture,0,2014-03-24,24,3,Monday,2014,2,Consumer,California,11349,31524
15460-158001-16736,158001,15460,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,Office Supplies,0,2016-08-23,23,8,Tuesday,2016,5,Corporate,New York,218841,810523
18370-105410-13091,105410,18370,Logitech Wireless Marathon Mouse M705,Accessories,Technology,0,2017-03-19,19,3,Sunday,2017,4,Consumer,California,66959,155719
16990-158407-3280,158407,16990,Innergie mMini Combo Duo USB Travel Charging Kit,Phones,Technology,0.2,2017-06-04,4,6,Sunday,2017,2,Corporate,North Carolina,19620,56058
12580-101742-16782,101742,12580,3-ring staple pack,Binders,Office Supplies,0.2,2016-09-23,23,9,Friday,2016,7,Home Office,New York,2870,8199
11755-156748-25785,156748,11755,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Paper,Office Supplies,0,2016-11-30,30,11,Wednesday,2016,4,Consumer,Michigan,12990,25979
17920-101266-18548,101266,17920,Xerox 1898,Paper,Office Supplies,0,2014-08-27,27,8,Wednesday,2014,2,Consumer,Virginia,4994,10404
16495-113985-17584,113985,16495,"Eldon Regeneration Recycled Desk Accessories, Black",Furnishings,Furniture,0,2016-12-02,2,12,Friday,2016,3,Corporate,California,4410,11307
13780-103177-16422,103177,13780,Plantronics MX500i Earset,Phones,Technology,0,2015-05-30,30,5,Saturday,2015,3,Consumer,New York,3010,100342
11215-106859-9231,106859,11215,Logitech Wireless Headset H600 Over-The-Head Design,Accessories,Technology,0,2017-03-13,13,3,Monday,2017,5,Home Office,New Mexico,68631,167392
19060-105970-3444,105970,19060,Brown Kraft Recycled Envelopes,Envelopes,Office Supplies,0,2015-03-02,2,3,Monday,2015,6,Home Office,Indiana,39670,79339
17065-120161-1761,120161,17065,Fellowes Officeware Wire Shelving,Storage,Office Supplies,0.2,2015-12-18,18,12,Friday,2015,9,Consumer,Ohio,-113327,503677
10870-125269-24886,125269,10870,Safco Industrial Wire Shelving System,Storage,Office Supplies,0.2,2017-04-24,24,4,Monday,2017,1,Consumer,Illinois,-14170,56681
14905-134075-18771,134075,14905,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furnishings,Furniture,0,2015-12-12,12,12,Saturday,2015,3,Consumer,California,16856,129662
11200-109897-25022,109897,11200,BlackBerry Q10,Phones,Technology,0.2,2014-08-12,12,8,Tuesday,2014,8,Consumer,California,39246,627934
12040-140081-2856,140081,12040,Xerox 202,Paper,Office Supplies,0.2,2016-06-20,20,6,Monday,2016,3,Home Office,Pennsylvania,4239,12111
18100-129637-20170,129637,18100,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furnishings,Furniture,0.6,2015-12-17,17,12,Thursday,2015,2,Consumer,Illinois,-15370,32359
21835-166394-20260,166394,21835,Staples,Fasteners,Office Supplies,0,2017-09-04,4,9,Monday,2017,6,Consumer,New Hampshire,5424,11541
16465-146283-15859,146283,16465,SAFCO Arco Folding Chair,Chairs,Furniture,0.3,2014-09-08,8,9,Monday,2014,5,Consumer,Texas,-10755,752818
18070-112914-8581,112914,18070,Xerox 1954,Paper,Office Supplies,0.2,2014-09-25,25,9,Thursday,2014,8,Home Office,Texas,8224,26316
20635-166975-12897,166975,20635,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furnishings,Furniture,0.2,2015-11-26,26,11,Thursday,2015,11,Corporate,Tennessee,148297,539263
15160-116897-19352,116897,15160,"Eldon 400 Class Desk Accessories, Black Carbon",Furnishings,Furniture,0,2017-05-27,27,5,Saturday,2017,4,Consumer,Idaho,11448,27256
20275-137022-8690,137022,20275,Tennsco Regal Shelving Units,Storage,Office Supplies,0,2017-11-16,16,11,Thursday,2017,8,Consumer,California,18954,631784
15070-104346-14408,104346,15070,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Bookcases,Furniture,0.7,2015-12-11,11,12,Friday,2015,4,Consumer,Colorado,-111977,54182
18490-141586-4629,141586,18490,"Avery Durable Plastic 1"" Binders",Binders,Office Supplies,0.2,2016-10-17,17,10,Monday,2016,5,Home Office,California,5127,14142
11065-119634-17154,119634,11065,"Executive Impressions 13"" Clairmont Wall Clock",Furnishings,Furniture,0.2,2015-08-11,11,8,Tuesday,2015,3,Consumer,North Carolina,9434,35941
20395-115889-22761,115889,20395,AT&T CL82213,Phones,Technology,0.2,2014-11-02,2,11,Sunday,2014,2,Consumer,California,4064,36122
15895-110366-463,110366,15895,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furnishings,Furniture,0.2,2016-09-05,5,9,Monday,2016,2,Corporate,Pennsylvania,8060,64481
14560-103401-13587,103401,14560,Xerox 211,Paper,Office Supplies,0,2014-11-21,21,11,Friday,2014,2,Corporate,California,4844,10093
10150-169061-25689,169061,10150,Newell 345,Art,Office Supplies,0,2014-03-05,5,3,Wednesday,2014,3,Consumer,New York,12051,46351
19120-126977-17634,126977,19120,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,Furniture,0.2,2015-09-17,17,9,Thursday,2015,6,Consumer,New York,123491,3293103
18490-162712-18928,162712,18490,Xerox 1925,Paper,Office Supplies,0.2,2017-06-18,18,6,Sunday,2017,3,Home Office,Texas,18094,57902
15490-164483-8711,164483,15490,Heavy-Duty E-Z-D Binders,Binders,Office Supplies,0.2,2016-01-30,30,1,Saturday,2016,2,Consumer,California,4588,13594
18985-119025-7141,119025,18985,Belkin 5 Outlet SurgeMaster Power Centers,Appliances,Office Supplies,0,2016-02-22,22,2,Monday,2016,9,Home Office,Wisconsin,106914,381837
14005-152814-3232,152814,14005,Xerox 1881,Paper,Office Supplies,0.2,2016-04-28,28,4,Thursday,2016,3,Home Office,Colorado,7746,22951
17185-110030-8322,110030,17185,12-1/2 Diameter Round Wall Clock,Furnishings,Furniture,0.6,2014-12-06,6,12,Saturday,2014,3,Consumer,Texas,-11203,18671
21610-105214-6918,105214,21610,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Paper,Office Supplies,0,2017-06-16,16,6,Friday,2017,2,Consumer,California,6786,14438
19870-107475-28695,107475,19870,Ideal Clamps,Fasteners,Office Supplies,0.2,2016-06-07,7,6,Tuesday,2016,6,Home Office,Pennsylvania,2724,7513
21595-156300-7353,156300,21595,"Global Leather & Oak Executive Chair, Burgundy",Chairs,Furniture,0,2016-12-29,29,12,Thursday,2016,5,Consumer,Wisconsin,47002,587528
14305-112578-26449,112578,14305,Project Tote Personal File,Storage,Office Supplies,0,2016-12-29,29,12,Thursday,2016,1,Consumer,California,3169,10926
11800-135279-2935,135279,11800,Bulldog Vacuum Base Pencil Sharpener,Art,Office Supplies,0,2017-04-09,9,4,Sunday,2017,3,Home Office,New York,7563,28012
13360-150623-19171,150623,13360,Recycled Steel Personal File for Hanging File Folders,Storage,Office Supplies,0,2017-04-10,10,4,Monday,2017,5,Home Office,Connecticut,55710,222839
10750-151253-18909,151253,10750,Boston 1730 StandUp Electric Pencil Sharpener,Art,Office Supplies,0,2015-04-22,22,4,Wednesday,2015,3,Consumer,California,12987,49949
13675-105249-16353,105249,13675,Staple remover,Supplies,Office Supplies,0,2014-11-28,28,11,Friday,2014,2,Home Office,California,115,5732
16315-149587-311,149587,16315,Ibico Standard Transparent Covers,Binders,Office Supplies,0,2015-01-31,31,1,Saturday,2015,2,Consumer,Minnesota,12577,25668
18775-132213-15370,132213,18775,Newell 312,Art,Office Supplies,0.2,2017-04-25,25,4,Tuesday,2017,9,Home Office,Tennessee,4093,32745
12400-100930-760,100930,12400,GBC Instant Index System for Binding Systems,Binders,Office Supplies,0.7,2017-04-07,7,4,Friday,2017,2,Home Office,Florida,-2766,4149
11020-133333-2402,133333,11020,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Paper,Office Supplies,0,2017-09-18,18,9,Monday,2017,4,Corporate,Wisconsin,7962,17693
17665-114307-26429,114307,17665,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Appliances,Office Supplies,0,2016-07-22,22,7,Friday,2016,2,Corporate,Maryland,8216,29343
19510-168354-6175,168354,19510,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Paper,Office Supplies,0,2016-09-19,19,9,Monday,2016,3,Home Office,Rhode Island,5971,13270
11110-101161-19378,101161,11110,Avery White Multi-Purpose Labels,Labels,Office Supplies,0,2016-10-13,13,10,Thursday,2016,5,Corporate,New York,8920,19391
16270-165309-10043,165309,16270,Xerox 1893,Paper,Office Supplies,0.2,2014-11-11,11,11,Tuesday,2014,8,Consumer,Texas,74057,204294
18820-151561-18127,151561,18820,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Accessories,Technology,0,2016-09-01,1,9,Thursday,2016,2,Consumer,New York,23706,56444
16315-159611-26163,159611,16315,Safco Industrial Shelving,Storage,Office Supplies,0.2,2014-12-27,27,12,Saturday,2014,2,Consumer,Ohio,-19554,92017
18400-160857-16996,160857,18400,"Situations Contoured Folding Chairs, 4/Set",Chairs,Furniture,0.1,2015-05-08,8,5,Friday,2015,2,Consumer,New York,16583,99496
12085-132430-8314,132430,12085,Nu-Dell Leatherette Frames,Furnishings,Furniture,0.2,2017-10-09,9,10,Monday,2017,4,Corporate,Ohio,7147,35735
18700-138310-10851,138310,18700,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Accessories,Technology,0.2,2017-06-26,26,6,Monday,2017,9,Consumer,Colorado,50455,336364
18370-105410-13079,105410,18370,"ACCOHIDE 3-Ring Binder, Blue, 1""",Binders,Office Supplies,0.2,2017-03-19,19,3,Sunday,2017,6,Consumer,California,5210,15438
18835-108700-16258,108700,18835,Things To Do Today Spiral Book,Paper,Office Supplies,0.2,2017-05-19,19,5,Friday,2017,6,Corporate,Illinois,10732,29605
20335-147228-13953,147228,20335,Xerox 1888,Paper,Office Supplies,0.2,2017-09-09,9,9,Saturday,2017,4,Consumer,Tennessee,48390,138256
11020-156265-15762,156265,11020,Nortel Business Series Terminal T7208 Digital phone,Phones,Technology,0.2,2016-08-02,2,8,Tuesday,2016,3,Corporate,California,25977,259772
19570-104815-22999,104815,19570,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Bookcases,Furniture,0.3,2016-09-03,3,9,Saturday,2016,4,Consumer,Illinois,0,154772
20725-108539-16020,108539,20725,Pressboard Data Binders by Wilson Jones,Binders,Office Supplies,0.2,2017-03-21,21,3,Tuesday,2017,2,Consumer,California,2246,6654
21160-149342-6982,149342,21160,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furnishings,Furniture,0,2015-04-20,20,4,Monday,2015,6,Corporate,Georgia,231826,463652
15985-151372-14939,151372,15985,Advantus Push Pins,Fasteners,Office Supplies,0,2016-09-05,5,9,Monday,2016,2,Consumer,California,1392,3395
13075-102274-10283,102274,13075,"Logitech B530 USB Headset - headset - Full size, Binaural",Phones,Technology,0,2014-11-21,21,11,Friday,2014,1,Corporate,Kentucky,7778,28806
13510-153339-1076,153339,13510,Telescoping Adjustable Floor Lamp,Furnishings,Furniture,0.2,2017-11-03,3,11,Friday,2017,1,Corporate,Tennessee,778,12454
21565-163328-18930,163328,21565,Serrated Blade or Curved Handle Hand Letter Openers,Supplies,Office Supplies,0.2,2016-11-04,4,11,Friday,2016,7,Corporate,Oregon,-3252,13694
17380-105578-1661,105578,17380,Global Troy Executive Leather Low-Back Tilter,Chairs,Furniture,0.2,2016-05-30,30,5,Monday,2016,2,Corporate,Colorado,39014,624221
19075-105893-65,105893,19075,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Storage,Office Supplies,0,2014-11-11,11,11,Tuesday,2014,6,Consumer,Wisconsin,10371,518554
10255-155873-8300,155873,10255,Acme Elite Stainless Steel Scissors,Supplies,Office Supplies,0,2017-06-16,16,6,Friday,2017,2,Home Office,New Mexico,3377,12990
17650-166471-10270,166471,17650,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Phones,Technology,0.2,2014-08-09,9,8,Saturday,2014,2,Home Office,Washington,-34135,170677
12055-125661-16971,125661,12055,Brown Kraft Recycled Envelopes,Envelopes,Office Supplies,0.2,2016-11-24,24,11,Thursday,2016,3,Home Office,Ohio,11901,31736
20515-124464-23170,124464,20515,Belkin 7 Outlet SurgeMaster II,Appliances,Office Supplies,0,2014-07-14,14,7,Monday,2014,1,Home Office,Delaware,8609,30745
11110-101161-19363,101161,11110,BIC Liqua Brite Liner,Art,Office Supplies,0,2016-10-13,13,10,Thursday,2016,5,Corporate,New York,9728,27023
17305-113131-28644,113131,17305,Accohide Poly Flexible Ring Binders,Binders,Office Supplies,0.7,2015-09-24,24,9,Thursday,2015,6,Consumer,Ohio,-3495,5243
13315-155159-21057,155159,13315,"Wirebound Message Book, 4 per Page",Paper,Office Supplies,0,2017-11-25,25,11,Saturday,2017,9,Consumer,Georgia,18648,38058
15970-116526-21087,116526,15970,Newell 315,Art,Office Supplies,0,2016-09-01,1,9,Thursday,2016,2,Consumer,Michigan,2328,9314
15940-134908-3458,134908,15940,Avery 502,Labels,Office Supplies,0.2,2016-06-05,5,6,Sunday,2016,3,Home Office,Pennsylvania,2061,5887
12010-112977-5682,112977,12010,O'Sullivan Living Dimensions 5-Shelf Bookcases,Bookcases,Furniture,0.2,2016-03-10,10,3,Thursday,2016,1,Consumer,New York,-17209,137671
16945-100223-12805,100223,16945,Xerox 1966,Paper,Office Supplies,0.2,2017-07-05,5,7,Wednesday,2017,6,Corporate,Texas,8781,24222
18715-154095-19894,154095,18715,"DAX Metal Frame, Desktop, Stepped-Edge",Furnishings,Furniture,0,2014-12-02,2,12,Tuesday,2014,3,Corporate,Maryland,18441,47286
18025-103212-27637,103212,18025,Avery 52,Labels,Office Supplies,0,2017-10-13,13,10,Friday,2017,3,Consumer,Louisiana,4052,8621
19300-160472-5610,160472,19300,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage,Office Supplies,0,2015-07-20,20,7,Monday,2015,1,Consumer,Indiana,7579,27069
15715-126914-26509,126914,15715,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Bookcases,Furniture,0.2,2017-06-15,15,6,Thursday,2017,2,Consumer,North Carolina,-3027,60531
19045-133865-9868,133865,19045,Canon Imageclass D680 Copier / Fax,Copiers,Technology,0.2,2017-05-08,8,5,Monday,2017,6,Home Office,California,817676,2616563
20125-129490-13770,129490,20125,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture,0.2,2017-09-26,26,9,Tuesday,2017,4,Home Office,Florida,-44880,326402
10720-165449-8382,165449,10720,SanDisk Cruzer 8 GB USB Flash Drive,Accessories,Technology,0.2,2015-11-22,22,11,Sunday,2015,4,Home Office,Texas,-1058,21157
15445-120915-24798,120915,15445,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,Office Supplies,0,2015-09-28,28,9,Monday,2015,6,Consumer,New York,59430,228579
11245-168410-15891,168410,11245,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Storage,Office Supplies,0,2016-02-21,21,2,Sunday,2016,3,Corporate,New York,62315,230798
13090-134334-23701,134334,13090,Regeneration Desk Collection,Furnishings,Furniture,0,2016-02-14,14,2,Sunday,2016,6,Consumer,Maryland,3618,8224
13030-125717-13436,125717,13030,Xerox 1992,Paper,Office Supplies,0.2,2017-09-28,28,9,Thursday,2017,3,Home Office,Colorado,4052,11177
18340-111332-13132,111332,18340,"BIC Brite Liner Highlighters, Chisel Tip",Art,Office Supplies,0,2017-05-20,20,5,Saturday,2017,4,Consumer,North Dakota,6459,20185
16645-157749-790,157749,16645,Staple-based wall hangings,Furnishings,Furniture,0.6,2016-06-04,4,6,Saturday,2016,3,Consumer,Illinois,-3641,9102
10525-169572-26511,169572,10525,"SlimView Poly Binder, 3/8""",Binders,Office Supplies,0,2015-09-06,6,9,Sunday,2015,9,Corporate,Virginia,16700,36305
12310-150434-10178,150434,12310,Acco Hanging Data Binders,Binders,Office Supplies,0,2014-07-19,19,7,Saturday,2014,1,Corporate,Connecticut,1424,2967
12880-143574-17072,143574,12880,Acme Box Cutter Scissors,Supplies,Office Supplies,0,2017-06-29,29,6,Thursday,2017,3,Corporate,Connecticut,6214,23900
21010-102015-15663,102015,21010,Avery 489,Labels,Office Supplies,0,2015-09-12,12,9,Saturday,2015,2,Consumer,New York,7738,16120
21475-151680-11252,151680,21475,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furnishings,Furniture,0,2015-11-19,19,11,Thursday,2015,2,Home Office,Washington,17688,110551
17395-156349-4963,156349,17395,Sauder Inglewood Library Bookcases,Bookcases,Furniture,0.15,2014-05-26,26,5,Monday,2014,2,Corporate,California,21304,226356
10345-115189-22195,115189,10345,Hon 5100 Series Wood Tables,Tables,Furniture,0.4,2014-12-30,30,12,Tuesday,2014,3,Corporate,Pennsylvania,-149556,407881
12385-111738-28433,111738,12385,GBC ProClick 150 Presentation Binding System,Binders,Office Supplies,0.2,2017-01-03,3,1,Tuesday,2017,8,Consumer,California,531510,1574844
21205-169649-23786,169649,21205,Astroparche Fine Business Paper,Paper,Office Supplies,0.2,2014-12-09,9,12,Tuesday,2014,2,Corporate,Illinois,2303,6579
21115-127782-16397,127782,21115,Colored Envelopes,Envelopes,Office Supplies,0.2,2017-11-02,2,11,Thursday,2017,3,Corporate,Pennsylvania,2241,6897
17320-167199-22650,167199,17320,GE 30524EE4,Phones,Technology,0,2014-01-06,6,1,Monday,2014,2,Home Office,Kentucky,88524,305254
